CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE
REE;18/10/2022;12;0.000107142;0.000155474;0.000146105
REE;18/10/2022;13;0.000110753;0.000157606;0.000160418
REE;18/10/2022;14;0.000117581;0.000150511;0.000165727
REE;18/10/2022;15;0.000117035;0.000135285;0.000156001
REE;18/10/2022;16;0.000107581;0.000130914;0.000177681
REE;18/10/2022;17;0.000101798;0.000131534;0.000164907
REE;18/10/2022;18;0.000102525;0.000130999;0.000153605
REE;18/10/2022;19;0.00010727;0.000127792;0.000157747
REE;18/10/2022;20;0.000121624;0.000129385;0.000171537
REE;18/10/2022;21;0.000145314;0.000131374;0.000191273
REE;18/10/2022;22;0.000147211;0.000117103;0.000172719
REE;18/10/2022;23;0.000128812;0.00010196;0.000134794
REE;18/10/2022;24;0.000107165;9.09405E-05;0.000110661
REE;19/10/2022;1;8.67237E-05;8.28864E-05;6.89679E-05
REE;19/10/2022;2;7.32869E-05;7.88633E-05;4.94676E-05
REE;19/10/2022;3;6.61366E-05;7.71858E-05;3.65929E-05
REE;19/10/2022;4;6.27465E-05;7.62862E-05;2.95674E-05
REE;19/10/2022;5;6.16363E-05;7.63677E-05;2.62108E-05
REE;19/10/2022;6;6.33605E-05;7.92297E-05;2.69804E-05
REE;19/10/2022;7;7.24893E-05;8.90445E-05;2.51027E-05
REE;19/10/2022;8;9.35251E-05;0.000108703;3.26143E-05
REE;19/10/2022;9;0.000101447;0.000130746;5.46522E-05
REE;19/10/2022;10;0.00010254;0.000147451;9.48294E-05
REE;19/10/2022;11;0.000106176;0.000153689;0.000139345
REE;19/10/2022;12;0.000107142;0.000155474;0.000146105
REE;19/10/2022;13;0.000110753;0.000157606;0.000160418
REE;19/10/2022;14;0.000117581;0.000150511;0.000165727
REE;19/10/2022;15;0.000117035;0.000135285;0.000156001
REE;19/10/2022;16;0.000107581;0.000130914;0.000177681
REE;19/10/2022;17;0.000101798;0.000131534;0.000164907
REE;19/10/2022;18;0.000102525;0.000130999;0.000153605
REE;19/10/2022;19;0.00010727;0.000127792;0.000157747
REE;19/10/2022;20;0.000121624;0.000129385;0.000171537
REE;19/10/2022;21;0.000145314;0.000131374;0.000191273
REE;19/10/2022;22;0.000147211;0.000117103;0.000172719
REE;19/10/2022;23;0.000128812;0.00010196;0.000134794
REE;19/10/2022;24;0.000107165;9.09405E-05;0.000110661
REE;20/10/2022;1;8.68009E-05;7.92868E-05;0.000139928
REE;20/10/2022;2;7.38249E-05;7.53026E-05;7.90212E-05
REE;20/10/2022;3;6.61833E-05;7.34191E-05;6.55025E-05
REE;20/10/2022;4;6.24873E-05;7.243E-05;5.2744E-05
REE;20/10/2022;5;6.11722E-05;7.24489E-05;5.22479E-05
REE;20/10/2022;6;6.26615E-05;7.4974E-05;4.63331E-05
REE;20/10/2022;7;7.12536E-05;8.41081E-05;3.88226E-05
REE;20/10/2022;8;9.16623E-05;0.000103694;4.56284E-05
REE;20/10/2022;9;9.92183E-05;0.000123042;8.16183E-05
REE;20/10/2022;10;0.000100495;0.000137702;0.000151226
REE;20/10/2022;11;0.000104289;0.000143635;0.00018822
REE;20/10/2022;12;0.000105233;0.000145454;0.000202
REE;20/10/2022;13;0.000108737;0.000147232;0.000207353
REE;20/10/2022;14;0.000115144;0.000141429;0.000222013
REE;20/10/2022;15;0.000115819;0.00012592;0.000248035
REE;20/10/2022;16;0.000106891;0.000118053;0.000259448
REE;20/10/2022;17;0.000100983;0.000116166;0.000247444
REE;20/10/2022;18;0.000100588;0.000115736;0.000237486
REE;20/10/2022;19;0.000102155;0.000113004;0.000235198
REE;20/10/2022;20;0.000112637;0.00011902;0.000279975
REE;20/10/2022;21;0.000131191;0.000125376;0.000251229
REE;20/10/2022;22;0.000134248;0.000114941;0.000239943
REE;20/10/2022;23;0.000120889;0.000103027;0.000204641
REE;20/10/2022;24;0.000104991;9.31337E-05;0.000164865
REE;21/10/2022;1;9.09397E-05;8.53861E-05;0.000140695
REE;21/10/2022;2;7.7911E-05;7.91668E-05;8.32848E-05
REE;21/10/2022;3;6.92866E-05;7.59293E-05;5.23122E-05
REE;21/10/2022;4;6.4522E-05;7.44439E-05;5.58938E-05
REE;21/10/2022;5;6.2286E-05;7.40314E-05;4.30185E-05
REE;21/10/2022;6;6.22363E-05;7.53062E-05;5.60905E-05
REE;21/10/2022;7;6.48446E-05;7.81807E-05;4.11334E-05
REE;21/10/2022;8;7.17634E-05;8.38513E-05;4.78871E-05
REE;21/10/2022;9;8.25544E-05;8.34024E-05;5.20021E-05
REE;21/10/2022;10;0.000101539;8.93943E-05;9.07429E-05
REE;21/10/2022;11;0.000114668;9.85827E-05;0.000125183
REE;21/10/2022;12;0.000117548;0.000103228;0.00015757
REE;21/10/2022;13;0.000119422;0.000106017;0.00022443
REE;21/10/2022;14;0.000126458;0.000103434;0.000221853
REE;21/10/2022;15;0.000125479;9.73171E-05;0.000191243
REE;21/10/2022;16;0.000110112;9.40089E-05;0.000204623
REE;21/10/2022;17;0.000100433;9.15982E-05;0.000197531
REE;21/10/2022;18;9.74879E-05;9.13585E-05;0.000215497
REE;21/10/2022;19;9.85578E-05;9.14047E-05;0.000182184
REE;21/10/2022;20;0.000108353;0.000103035;0.000203016
REE;21/10/2022;21;0.000126118;0.000115503;0.000191141
REE;21/10/2022;22;0.000130341;0.000109633;0.000171467
REE;21/10/2022;23;0.000118396;0.000101275;0.000158361
REE;21/10/2022;24;0.000104834;9.28563E-05;0.000144975
REE;22/10/2022;1;9.13704E-05;8.64419E-05;0.000102644
REE;22/10/2022;2;7.89473E-05;7.9434E-05;7.29202E-05
REE;22/10/2022;3;7.05582E-05;7.61036E-05;6.35869E-05
REE;22/10/2022;4;6.56859E-05;7.47377E-05;5.54207E-05
REE;22/10/2022;5;6.27201E-05;7.40865E-05;6.65568E-05
REE;22/10/2022;6;6.20796E-05;7.48771E-05;5.27207E-05
REE;22/10/2022;7;6.34939E-05;7.67052E-05;3.62049E-05
REE;22/10/2022;8;6.77354E-05;7.85785E-05;3.74394E-05
REE;22/10/2022;9;7.42069E-05;7.28401E-05;3.65015E-05
REE;22/10/2022;10;9.25545E-05;7.5091E-05;7.55495E-05
REE;22/10/2022;11;0.000110259;8.04239E-05;0.000121722
REE;22/10/2022;12;0.000117682;8.52571E-05;0.000128856
REE;22/10/2022;13;0.000120289;8.9005E-05;0.000154472
REE;22/10/2022;14;0.000125359;8.98915E-05;0.000182963
REE;22/10/2022;15;0.000124583;8.84439E-05;0.000205522
REE;22/10/2022;16;0.000110159;8.5953E-05;0.000191828
REE;22/10/2022;17;9.99494E-05;8.27645E-05;0.000183358
REE;22/10/2022;18;9.68056E-05;8.00765E-05;0.000166361
REE;22/10/2022;19;9.90048E-05;8.112E-05;0.00018035
REE;22/10/2022;20;0.000112046;9.00459E-05;0.000191008
REE;22/10/2022;21;0.000134695;0.000101857;0.000188677
REE;22/10/2022;22;0.000138099;9.81133E-05;0.000178327
REE;22/10/2022;23;0.000123876;9.12104E-05;0.000121977
REE;22/10/2022;24;0.000106077;8.38831E-05;8.31678E-05
REE;23/10/2022;1;8.91834E-05;7.99899E-05;5.27124E-05
REE;23/10/2022;2;7.25652E-05;7.6149E-05;3.80008E-05
REE;23/10/2022;3;6.56704E-05;7.46571E-05;2.47958E-05
REE;23/10/2022;4;6.23118E-05;7.39838E-05;3.01464E-05
REE;23/10/2022;5;6.12137E-05;7.4166E-05;2.52482E-05
REE;23/10/2022;6;6.2834E-05;7.70976E-05;2.41784E-05
REE;23/10/2022;7;7.1539E-05;8.68335E-05;2.27324E-05
REE;23/10/2022;8;9.13186E-05;0.000105928;3.09523E-05
REE;23/10/2022;9;9.9035E-05;0.000128376;6.76574E-05
REE;23/10/2022;10;0.000101244;0.000145864;0.000111663
REE;23/10/2022;11;0.000105379;0.00015167;0.000157458
REE;23/10/2022;12;0.000106569;0.000152759;0.000185357
REE;23/10/2022;13;0.000110027;0.00015439;0.000165728
REE;23/10/2022;14;0.000117103;0.00014748;0.000172671
REE;23/10/2022;15;0.000116772;0.000132636;0.000165272
REE;23/10/2022;16;0.000106865;0.000127659;0.000177991
REE;23/10/2022;17;0.000100634;0.000128527;0.000170693
REE;23/10/2022;18;0.00010119;0.000127921;0.000171858
REE;23/10/2022;19;0.000106672;0.000125186;0.000162388
REE;23/10/2022;20;0.000121771;0.000125663;0.000164697
REE;23/10/2022;21;0.000145886;0.000126544;0.000185124
REE;23/10/2022;22;0.000147643;0.000112363;0.000191427
REE;23/10/2022;23;0.000128244;9.8005E-05;0.000129471
REE;23/10/2022;24;0.00010564;8.79698E-05;0.000102481
REE;24/10/2022;1;8.67237E-05;8.28864E-05;6.89679E-05
REE;24/10/2022;2;7.32869E-05;7.88633E-05;4.94676E-05
REE;24/10/2022;3;6.61366E-05;7.71858E-05;3.65929E-05
REE;24/10/2022;4;6.27465E-05;7.62862E-05;2.95674E-05
REE;24/10/2022;5;6.16363E-05;7.63677E-05;2.62108E-05
REE;24/10/2022;6;6.33605E-05;7.92297E-05;2.69804E-05
REE;24/10/2022;7;7.24893E-05;8.90445E-05;2.51027E-05
REE;24/10/2022;8;9.35251E-05;0.000108703;3.26143E-05
REE;24/10/2022;9;0.000101447;0.000130746;5.46522E-05
REE;24/10/2022;10;0.00010254;0.000147451;9.48294E-05
REE;24/10/2022;11;0.000106176;0.000153689;0.000139345
REE;24/10/2022;12;0.000107142;0.000155474;0.000146105
REE;24/10/2022;13;0.000110753;0.000157606;0.000160418
REE;24/10/2022;14;0.000117581;0.000150511;0.000165727
REE;24/10/2022;15;0.000117035;0.000135285;0.000156001
REE;24/10/2022;16;0.000107581;0.000130914;0.000177681
REE;24/10/2022;17;0.000101798;0.000131534;0.000164907
REE;24/10/2022;18;0.000102525;0.000130999;0.000153605
REE;24/10/2022;19;0.00010727;0.000127792;0.000157747
REE;24/10/2022;20;0.000121624;0.000129385;0.000171537
REE;24/10/2022;21;0.000145314;0.000131374;0.000191273
REE;24/10/2022;22;0.000147211;0.000117103;0.000172719
REE;24/10/2022;23;0.000128812;0.00010196;0.000134794
REE;24/10/2022;24;0.000107165;9.09405E-05;0.000110661
REE;25/10/2022;1;8.67237E-05;8.28864E-05;6.89679E-05
REE;25/10/2022;2;7.32869E-05;7.88633E-05;4.94676E-05
REE;25/10/2022;3;6.61366E-05;7.71858E-05;3.65929E-05
REE;25/10/2022;4;6.27465E-05;7.62862E-05;2.95674E-05
REE;25/10/2022;5;6.16363E-05;7.63677E-05;2.62108E-05
REE;25/10/2022;6;6.33605E-05;7.92297E-05;2.69804E-05
REE;25/10/2022;7;7.24893E-05;8.90445E-05;2.51027E-05
REE;25/10/2022;8;9.35251E-05;0.000108703;3.26143E-05
REE;25/10/2022;9;0.000101447;0.000130746;5.46522E-05
REE;25/10/2022;10;0.00010254;0.000147451;9.48294E-05
REE;25/10/2022;11;0.000106176;0.000153689;0.000139345
REE;25/10/2022;12;0.000107142;0.000155474;0.000146105
REE;25/10/2022;13;0.000110753;0.000157606;0.000160418
REE;25/10/2022;14;0.000117581;0.000150511;0.000165727
REE;25/10/2022;15;0.000117035;0.000135285;0.000156001
REE;25/10/2022;16;0.000107581;0.000130914;0.000177681
REE;25/10/2022;17;0.000101798;0.000131534;0.000164907
REE;25/10/2022;18;0.000102525;0.000130999;0.000153605
REE;25/10/2022;19;0.00010727;0.000127792;0.000157747
REE;25/10/2022;20;0.000121624;0.000129385;0.000171537
REE;25/10/2022;21;0.000145314;0.000131374;0.000191273
REE;25/10/2022;22;0.000147211;0.000117103;0.000172719
REE;25/10/2022;23;0.000128812;0.00010196;0.000134794
REE;25/10/2022;24;0.000107165;9.09405E-05;0.000110661
REE;26/10/2022;1;8.67237E-05;8.28864E-05;6.89679E-05
REE;26/10/2022;2;7.32869E-05;7.88633E-05;4.94676E-05
REE;26/10/2022;3;6.61366E-05;7.71858E-05;3.65929E-05
REE;26/10/2022;4;6.27465E-05;7.62862E-05;2.95674E-05
REE;26/10/2022;5;6.16363E-05;7.63677E-05;2.62108E-05
REE;26/10/2022;6;6.33605E-05;7.92297E-05;2.69804E-05
REE;26/10/2022;7;7.24893E-05;8.90445E-05;2.51027E-05
REE;26/10/2022;8;9.35251E-05;0.000108703;3.26143E-05
REE;26/10/2022;9;0.000101447;0.000130746;5.46522E-05
REE;26/10/2022;10;0.00010254;0.000147451;9.48294E-05
REE;26/10/2022;11;0.000106176;0.000153689;0.000139345
REE;26/10/2022;12;0.000107142;0.000155474;0.000146105
REE;26/10/2022;13;0.000110753;0.000157606;0.000160418
REE;26/10/2022;14;0.000117581;0.000150511;0.000165727
REE;26/10/2022;15;0.000117035;0.000135285;0.000156001
REE;26/10/2022;16;0.000107581;0.000130914;0.000177681
REE;26/10/2022;17;0.000101798;0.000131534;0.000164907
REE;26/10/2022;18;0.000102525;0.000130999;0.000153605
REE;26/10/2022;19;0.00010727;0.000127792;0.000157747
REE;26/10/2022;20;0.000121624;0.000129385;0.000171537
REE;26/10/2022;21;0.000145314;0.000131374;0.000191273
REE;26/10/2022;22;0.000147211;0.000117103;0.000172719
REE;26/10/2022;23;0.000128812;0.00010196;0.000134794
REE;26/10/2022;24;0.000107165;9.09405E-05;0.000110661
REE;27/10/2022;1;8.68009E-05;7.92868E-05;0.000139928
REE;27/10/2022;2;7.38249E-05;7.53026E-05;7.90212E-05
REE;27/10/2022;3;6.61833E-05;7.34191E-05;6.55025E-05
REE;27/10/2022;4;6.24873E-05;7.243E-05;5.2744E-05
REE;27/10/2022;5;6.11722E-05;7.24489E-05;5.22479E-05
REE;27/10/2022;6;6.26615E-05;7.4974E-05;4.63331E-05
REE;27/10/2022;7;7.12536E-05;8.41081E-05;3.88226E-05
REE;27/10/2022;8;9.16623E-05;0.000103694;4.56284E-05
REE;27/10/2022;9;9.92183E-05;0.000123042;8.16183E-05
REE;27/10/2022;10;0.000100495;0.000137702;0.000151226
REE;27/10/2022;11;0.000104289;0.000143635;0.00018822
REE;27/10/2022;12;0.000105233;0.000145454;0.000202
REE;27/10/2022;13;0.000108737;0.000147232;0.000207353
REE;27/10/2022;14;0.000115144;0.000141429;0.000222013
REE;27/10/2022;15;0.000115819;0.00012592;0.000248035
REE;27/10/2022;16;0.000106891;0.000118053;0.000259448
REE;27/10/2022;17;0.000100983;0.000116166;0.000247444
REE;27/10/2022;18;0.000100588;0.000115736;0.000237486
REE;27/10/2022;19;0.000102155;0.000113004;0.000235198
REE;27/10/2022;20;0.000112637;0.00011902;0.000279975
REE;27/10/2022;21;0.000131191;0.000125376;0.000251229
REE;27/10/2022;22;0.000134248;0.000114941;0.000239943
REE;27/10/2022;23;0.000120889;0.000103027;0.000204641
REE;27/10/2022;24;0.000104991;9.31337E-05;0.000164865
REE;28/10/2022;1;9.09397E-05;8.53861E-05;0.000140695
REE;28/10/2022;2;7.7911E-05;7.91668E-05;8.32848E-05
REE;28/10/2022;3;6.92866E-05;7.59293E-05;5.23122E-05
REE;28/10/2022;4;6.4522E-05;7.44439E-05;5.58938E-05
REE;28/10/2022;5;6.2286E-05;7.40314E-05;4.30185E-05
REE;28/10/2022;6;6.22363E-05;7.53062E-05;5.60905E-05
REE;28/10/2022;7;6.48446E-05;7.81807E-05;4.11334E-05
REE;28/10/2022;8;7.17634E-05;8.38513E-05;4.78871E-05
REE;28/10/2022;9;8.25544E-05;8.34024E-05;5.20021E-05
REE;28/10/2022;10;0.000101539;8.93943E-05;9.07429E-05
REE;28/10/2022;11;0.000114668;9.85827E-05;0.000125183
REE;28/10/2022;12;0.000117548;0.000103228;0.00015757
REE;28/10/2022;13;0.000119422;0.000106017;0.00022443
REE;28/10/2022;14;0.000126458;0.000103434;0.000221853
REE;28/10/2022;15;0.000125479;9.73171E-05;0.000191243
REE;28/10/2022;16;0.000110112;9.40089E-05;0.000204623
REE;28/10/2022;17;0.000100433;9.15982E-05;0.000197531
REE;28/10/2022;18;9.74879E-05;9.13585E-05;0.000215497
REE;28/10/2022;19;9.85578E-05;9.14047E-05;0.000182184
REE;28/10/2022;20;0.000108353;0.000103035;0.000203016
REE;28/10/2022;21;0.000126118;0.000115503;0.000191141
REE;28/10/2022;22;0.000130341;0.000109633;0.000171467
REE;28/10/2022;23;0.000118396;0.000101275;0.000158361
REE;28/10/2022;24;0.000104834;9.28563E-05;0.000144975
REE;29/10/2022;1;9.13704E-05;8.64419E-05;0.000102644
REE;29/10/2022;2;7.89473E-05;7.9434E-05;7.29202E-05
REE;29/10/2022;3;7.47527E-05;7.77688E-05;6.82536E-05
REE;29/10/2022;4;7.05582E-05;7.61036E-05;6.35869E-05
REE;29/10/2022;5;6.56859E-05;7.47377E-05;5.54207E-05
REE;29/10/2022;6;6.27201E-05;7.40865E-05;6.65568E-05
REE;29/10/2022;7;6.20796E-05;7.48771E-05;5.27207E-05
REE;29/10/2022;8;6.34939E-05;7.67052E-05;3.62049E-05
REE;29/10/2022;9;6.77354E-05;7.85785E-05;3.74394E-05
REE;29/10/2022;10;7.42069E-05;7.28401E-05;3.65015E-05
REE;29/10/2022;11;9.25545E-05;7.5091E-05;7.55495E-05
REE;29/10/2022;12;0.000110259;8.04239E-05;0.000121722
REE;29/10/2022;13;0.000117682;8.52571E-05;0.000128856
REE;29/10/2022;14;0.000120289;8.9005E-05;0.000154472
REE;29/10/2022;15;0.000125359;8.98915E-05;0.000182963
REE;29/10/2022;16;0.000124583;8.84439E-05;0.000205522
REE;29/10/2022;17;0.000110159;8.5953E-05;0.000191828
REE;29/10/2022;18;9.99494E-05;8.27645E-05;0.000183358
REE;29/10/2022;19;9.68056E-05;8.00765E-05;0.000166361
REE;29/10/2022;20;9.90048E-05;8.112E-05;0.00018035
REE;29/10/2022;21;0.000112046;9.00459E-05;0.000191008
REE;29/10/2022;22;0.000134695;0.000101857;0.000188677
REE;29/10/2022;23;0.000138099;9.81133E-05;0.000178327
REE;29/10/2022;24;0.000123876;9.12104E-05;0.000121977
REE;30/10/2022;1;0.000106077;8.38831E-05;8.31678E-05
REE;30/10/2022;2;8.91834E-05;7.99899E-05;5.27124E-05
REE;30/10/2022;3;7.25652E-05;7.6149E-05;3.80008E-05
REE;30/10/2022;4;6.56704E-05;7.46571E-05;2.47958E-05
REE;30/10/2022;5;6.23118E-05;7.39838E-05;3.01464E-05
REE;30/10/2022;6;6.12137E-05;7.4166E-05;2.52482E-05
REE;30/10/2022;7;6.2834E-05;7.70976E-05;2.41784E-05
REE;30/10/2022;8;7.1539E-05;8.68335E-05;2.27324E-05
REE;30/10/2022;9;9.13186E-05;0.000105928;3.09523E-05
REE;30/10/2022;10;9.9035E-05;0.000128376;6.76574E-05
REE;30/10/2022;11;0.000101244;0.000145864;0.000111663
REE;30/10/2022;12;0.000105379;0.00015167;0.000157458
REE;30/10/2022;13;0.000106569;0.000152759;0.000185357
REE;30/10/2022;14;0.000110027;0.00015439;0.000165728
REE;30/10/2022;15;0.000117103;0.00014748;0.000172671
REE;30/10/2022;16;0.000116772;0.000132636;0.000165272
REE;30/10/2022;17;0.000106865;0.000127659;0.000177991
REE;30/10/2022;18;0.000100634;0.000128527;0.000170693
REE;30/10/2022;19;0.00010119;0.000127921;0.000171858
REE;30/10/2022;20;0.000106672;0.000125186;0.000162388
REE;30/10/2022;21;0.000121771;0.000125663;0.000164697
REE;30/10/2022;22;0.000145886;0.000126544;0.000185124
REE;30/10/2022;23;0.000147643;0.000112363;0.000191427
REE;30/10/2022;24;0.000128244;9.8005E-05;0.000129471
REE;30/10/2022;25;0.00010564;8.79698E-05;0.000102481
REE;31/10/2022;1;8.67237E-05;8.28864E-05;6.89679E-05
REE;31/10/2022;2;7.32869E-05;7.88633E-05;4.94676E-05
REE;31/10/2022;3;6.61366E-05;7.71858E-05;3.65929E-05
REE;31/10/2022;4;6.27465E-05;7.62862E-05;2.95674E-05
REE;31/10/2022;5;6.16363E-05;7.63677E-05;2.62108E-05
REE;31/10/2022;6;6.33605E-05;7.92297E-05;2.69804E-05
REE;31/10/2022;7;7.24893E-05;8.90445E-05;2.51027E-05
REE;31/10/2022;8;9.35251E-05;0.000108703;3.26143E-05
REE;31/10/2022;9;0.000101447;0.000130746;5.46522E-05
REE;31/10/2022;10;0.00010254;0.000147451;9.48294E-05
REE;31/10/2022;11;0.000106176;0.000153689;0.000139345
REE;31/10/2022;12;0.000107142;0.000155474;0.000146105
REE;31/10/2022;13;0.000110753;0.000157606;0.000160418
REE;31/10/2022;14;0.000117581;0.000150511;0.000165727
REE;31/10/2022;15;0.000117035;0.000135285;0.000156001
REE;31/10/2022;16;0.000107581;0.000130914;0.000177681
REE;31/10/2022;17;0.000101798;0.000131534;0.000164907
REE;31/10/2022;18;0.000102525;0.000130999;0.000153605
REE;31/10/2022;19;0.00010727;0.000127792;0.000157747
REE;31/10/2022;20;0.000121624;0.000129385;0.000171537
REE;31/10/2022;21;0.000145314;0.000131374;0.000191273
REE;31/10/2022;22;0.000147211;0.000117103;0.000172719
REE;31/10/2022;23;0.000128812;0.00010196;0.000134794
REE;31/10/2022;24;0.000107165;9.09405E-05;0.000110661
REE;01/11/2022;1;0.000109818;8.43434E-05;8.53474E-05
REE;01/11/2022;2;9.30456E-05;7.84339E-05;6.88097E-05
REE;01/11/2022;3;8.14204E-05;7.58854E-05;4.97862E-05
REE;01/11/2022;4;7.47956E-05;7.43948E-05;4.78337E-05
REE;01/11/2022;5;7.19987E-05;7.4075E-05;4.75857E-05
REE;01/11/2022;6;7.21848E-05;7.49195E-05;5.11567E-05
REE;01/11/2022;7;7.47217E-05;7.71983E-05;4.41393E-05
REE;01/11/2022;8;7.93102E-05;7.52336E-05;3.83901E-05
REE;01/11/2022;9;9.02677E-05;7.03595E-05;3.01077E-05
REE;01/11/2022;10;0.000114506;7.53483E-05;5.2744E-05
REE;01/11/2022;11;0.00013281;8.0842E-05;9.83868E-05
REE;01/11/2022;12;0.000138845;8.52394E-05;0.000132103
REE;01/11/2022;13;0.0001392;8.83012E-05;0.00015194
REE;01/11/2022;14;0.000146392;8.89456E-05;0.00015672
REE;01/11/2022;15;0.000145391;8.65755E-05;0.000187325
REE;01/11/2022;16;0.00012978;8.33752E-05;0.000174892
REE;01/11/2022;17;0.000121183;8.05427E-05;0.000153346
REE;01/11/2022;18;0.000122966;8.08278E-05;0.000129296
REE;01/11/2022;19;0.000142787;9.59885E-05;0.000171136
REE;01/11/2022;20;0.000156183;9.99437E-05;0.000171299
REE;01/11/2022;21;0.000166724;9.93931E-05;0.000175328
REE;01/11/2022;22;0.00016615;9.49917E-05;0.000161761
REE;01/11/2022;23;0.000149277;8.8113E-05;0.0001214
REE;01/11/2022;24;0.000124527;8.14153E-05;7.29332E-05
REE;02/11/2022;1;0.000104213;7.87615E-05;9.23383E-05
REE;02/11/2022;2;8.61996E-05;7.54381E-05;6.37435E-05
REE;02/11/2022;3;7.6357E-05;7.39787E-05;4.44393E-05
REE;02/11/2022;4;7.1815E-05;7.33876E-05;4.02851E-05
REE;02/11/2022;5;7.05725E-05;7.37405E-05;3.69143E-05
REE;02/11/2022;6;7.37422E-05;7.68641E-05;3.15087E-05
REE;02/11/2022;7;8.60163E-05;8.78735E-05;2.98862E-05
REE;02/11/2022;8;0.000111027;0.000107555;3.4031E-05
REE;02/11/2022;9;0.000119636;0.000134343;7.21726E-05
REE;02/11/2022;10;0.000121569;0.00015519;0.000138782
REE;02/11/2022;11;0.000124794;0.000161906;0.000183517
REE;02/11/2022;12;0.000124361;0.00016163;0.00020436
REE;02/11/2022;13;0.000125883;0.000161083;0.000215
REE;02/11/2022;14;0.000133756;0.00015239;0.000197106
REE;02/11/2022;15;0.00013557;0.000134731;0.000197347
REE;02/11/2022;16;0.000128515;0.000129186;0.000200311
REE;02/11/2022;17;0.00012364;0.000130237;0.00020384
REE;02/11/2022;18;0.000128544;0.000135013;0.000200775
REE;02/11/2022;19;0.000148703;0.000146418;0.000203746
REE;02/11/2022;20;0.000164102;0.000139087;0.000222383
REE;02/11/2022;21;0.000177165;0.0001262;0.000226861
REE;02/11/2022;22;0.000177406;0.000110648;0.000219956
REE;02/11/2022;23;0.000159776;9.58493E-05;0.00017183
REE;02/11/2022;24;0.000131325;8.54196E-05;0.000123305
REE;03/11/2022;1;0.000107227;8.25116E-05;8.42704E-05
REE;03/11/2022;2;8.90071E-05;7.87452E-05;5.38679E-05
REE;03/11/2022;3;7.82587E-05;7.69565E-05;5.66512E-05
REE;03/11/2022;4;7.31272E-05;7.62722E-05;4.35642E-05
REE;03/11/2022;5;7.17077E-05;7.65376E-05;3.79167E-05
REE;03/11/2022;6;7.4776E-05;7.94801E-05;3.50683E-05
REE;03/11/2022;7;8.6561E-05;9.03134E-05;3.62679E-05
REE;03/11/2022;8;0.000110565;0.000109947;3.45328E-05
REE;03/11/2022;9;0.000120342;0.000135935;5.84377E-05
REE;03/11/2022;10;0.000124342;0.000156605;0.000115037
REE;03/11/2022;11;0.00012828;0.000163568;0.000196019
REE;03/11/2022;12;0.000127515;0.000164022;0.000199775
REE;03/11/2022;13;0.000128234;0.000163556;0.000217292
REE;03/11/2022;14;0.000135498;0.000154494;0.000184405
REE;03/11/2022;15;0.000137985;0.000135195;0.000179936
REE;03/11/2022;16;0.000131737;0.000125962;0.000183477
REE;03/11/2022;17;0.000127048;0.000124763;0.000182249
REE;03/11/2022;18;0.000130698;0.000128897;0.000210199
REE;03/11/2022;19;0.000148102;0.000143326;0.000199647
REE;03/11/2022;20;0.000157701;0.000140189;0.000215868
REE;03/11/2022;21;0.000165148;0.000131734;0.000208252
REE;03/11/2022;22;0.000167435;0.000118731;0.000179431
REE;03/11/2022;23;0.000156641;0.000105433;0.00015566
REE;03/11/2022;24;0.000135216;9.48727E-05;9.78096E-05
REE;04/11/2022;1;0.000111328;8.60852E-05;0.000111124
REE;04/11/2022;2;9.30391E-05;7.98158E-05;7.47785E-05
REE;04/11/2022;3;8.1519E-05;7.73119E-05;3.98304E-05
REE;04/11/2022;4;7.53563E-05;7.60838E-05;2.9532E-05
REE;04/11/2022;5;7.28218E-05;7.56976E-05;2.92644E-05
REE;04/11/2022;6;7.37371E-05;7.68451E-05;2.94741E-05
REE;04/11/2022;7;7.76258E-05;8.03518E-05;3.6191E-05
REE;04/11/2022;8;8.54407E-05;8.25552E-05;3.27977E-05
REE;04/11/2022;9;0.000100607;8.28958E-05;3.39329E-05
REE;04/11/2022;10;0.000124879;9.33712E-05;8.32679E-05
REE;04/11/2022;11;0.000138343;0.000102878;0.000123912
REE;04/11/2022;12;0.000139571;0.000107244;0.000136441
REE;04/11/2022;13;0.000138408;0.000109062;0.000188192
REE;04/11/2022;14;0.000146086;0.000105833;0.000192956
REE;04/11/2022;15;0.000146689;9.84271E-05;0.000186137
REE;04/11/2022;16;0.000133426;9.44732E-05;0.000187718
REE;04/11/2022;17;0.000124566;9.21322E-05;0.000158279
REE;04/11/2022;18;0.00012537;9.57576E-05;0.000146339
REE;04/11/2022;19;0.000141594;0.000112145;0.000162536
REE;04/11/2022;20;0.000149092;0.000116786;0.000179659
REE;04/11/2022;21;0.000155651;0.000116968;0.000151056
REE;04/11/2022;22;0.000158742;0.000110263;0.000156608
REE;04/11/2022;23;0.00014964;0.000100979;0.000133966
REE;04/11/2022;24;0.000131884;9.28457E-05;9.15099E-05
REE;05/11/2022;1;0.000109818;8.43434E-05;8.53474E-05
REE;05/11/2022;2;9.30456E-05;7.84339E-05;6.88097E-05
REE;05/11/2022;3;8.14204E-05;7.58854E-05;4.97862E-05
REE;05/11/2022;4;7.47956E-05;7.43948E-05;4.78337E-05
REE;05/11/2022;5;7.19987E-05;7.4075E-05;4.75857E-05
REE;05/11/2022;6;7.21848E-05;7.49195E-05;5.11567E-05
REE;05/11/2022;7;7.47217E-05;7.71983E-05;4.41393E-05
